fiscal_year,cip_number,filename,bureau,source_code,source_name,amt_type,appropriated_amt,report_fy,offset_fy,boe_amt,cip_year_id,project_desc,project_title,location,operating_impact_amt
2008,474-741,2008cp.pdf,Dept. of Recreation & Parks,800,City Motor Vehicle Revenue Funds,Source,0,2008,0,400000,474-741_2008,The Wyman Park Dell Master Plan was completed in 2006. Funding will be used to replace a portion of roadway known as the 29th street sweep with a park path as recommended in the Park Plan & Charles Street Corridor plans.,Wyman Park Dell Master Plan,Charles St & 29th St,0
2008,474-742,2008cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,0,2008,0,250000,474-742_2008,"This project supports recreation center improvements including replacement of HVAC systems and roofs, but may address other building systems issues as well.",FY08 Park and Recreation Facility Renovations,"1400 East Biddle St, 120 West Mosher St, 2921 Stranden Rd, 5001 Sinclair Lane",0
2008,474-742,2008cp.pdf,Dept. of Recreation & Parks,200,General Funds,Source,0,2008,0,800000,474-742_2008,"This project supports recreation center improvements including replacement of HVAC systems and roofs, but may address other building systems issues as well.",FY08 Park and Recreation Facility Renovations,"1400 East Biddle St, 120 West Mosher St, 2921 Stranden Rd, 5001 Sinclair Lane",0
2008,474-742,2008cp.pdf,Dept. of Recreation & Parks,604,State Open Space Matching Grants,Source,0,2008,0,750000,474-742_2008,"This project supports recreation center improvements including replacement of HVAC systems and roofs, but may address other building systems issues as well.",FY08 Park and Recreation Facility Renovations,"1400 East Biddle St, 120 West Mosher St, 2921 Stranden Rd, 5001 Sinclair Lane",0
2008,474-743,2008cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,0,2008,0,500000,474-743_2008,Construct a new recreation center in Morrell Park.,FY08 Recreation and Park Facilities Improvements: Morrell Park,2415 Tolley St,0
2008,474-743,2008cp.pdf,Dept. of Recreation & Parks,604,State Open Space Matching Grants,Source,0,2008,0,1500000,474-743_2008,Construct a new recreation center in Morrell Park.,FY08 Recreation and Park Facilities Improvements: Morrell Park,2415 Tolley St,0
2008,474-744,2008cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,0,2008,0,1250000,474-744_2008,Construct a new recreation center in Clifton Park in the ground floor of an historic pavilion.,FY08 Recreation and Park Facilites Improvements: Clifton Park,St Lo Dr & Sinclair Ln,0
2008,474-744,2008cp.pdf,Dept. of Recreation & Parks,690,Other State Funds,Source,0,2008,0,1250000,474-744_2008,Construct a new recreation center in Clifton Park in the ground floor of an historic pavilion.,FY08 Recreation and Park Facilites Improvements: Clifton Park,St Lo Dr & Sinclair Ln,0
2008,474-745,2008cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,0,2008,0,375000,474-745_2008,"Funds will be used to renovate roads, walks, pavilions & park buildings, facility entrances, courts and playing fields, benches, fencing, water fountains, landscaping and & park utilities in Druid Hill, Patterson, Clifton & Cylburn","FY08 Major Park Improvements: Druid Hill, Patterson, Clifton, Cylburn","2600 Madison Ave, 200 South Linwood St, 4915 Greenspring Ave, St Lo Dr & Sinclair Ln",0
2008,474-745,2008cp.pdf,Dept. of Recreation & Parks,200,General Funds,Source,0,2008,0,500000,474-745_2008,"Funds will be used to renovate roads, walks, pavilions & park buildings, facility entrances, courts and playing fields, benches, fencing, water fountains, landscaping and & park utilities in Druid Hill, Patterson, Clifton & Cylburn","FY08 Major Park Improvements: Druid Hill, Patterson, Clifton, Cylburn","2600 Madison Ave, 200 South Linwood St, 4915 Greenspring Ave, St Lo Dr & Sinclair Ln",0
2008,474-745,2008cp.pdf,Dept. of Recreation & Parks,604,State Open Space Matching Grants,Source,0,2008,0,2625000,474-745_2008,"Funds will be used to renovate roads, walks, pavilions & park buildings, facility entrances, courts and playing fields, benches, fencing, water fountains, landscaping and & park utilities in Druid Hill, Patterson, Clifton & Cylburn","FY08 Major Park Improvements: Druid Hill, Patterson, Clifton, Cylburn","2600 Madison Ave, 200 South Linwood St, 4915 Greenspring Ave, St Lo Dr & Sinclair Ln",0
2008,474-746,2008cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,0,2008,0,575000,474-746_2008,"Park renovations in Union Square, Ft Holabird Park, Reservoir Hill Park, St Mary’s Park, Conway Park, Luckman Park, and the Lyndhurst area will follow recommendations from community-based plans; may include passive areas, walks, playgrounds, etc.",FY08 Park and Playground Renovations: 7 Neighborhood Parks,"31 S Gilmor, 6401 Beckley, 751 Reservoir, 606 N Paca , 601 W Conway, 2809 Glen, 835 Allendale",0
2008,474-746,2008cp.pdf,Dept. of Recreation & Parks,604,State Open Space Matching Grants,Source,0,2008,0,1725000,474-746_2008,"Park renovations in Union Square, Ft Holabird Park, Reservoir Hill Park, St Mary’s Park, Conway Park, Luckman Park, and the Lyndhurst area will follow recommendations from community-based plans; may include passive areas, walks, playgrounds, etc.",FY08 Park and Playground Renovations: 7 Neighborhood Parks,"31 S Gilmor, 6401 Beckley, 751 Reservoir, 606 N Paca , 601 W Conway, 2809 Glen, 835 Allendale",0
2008,474-747,2008cp.pdf,Dept. of Recreation & Parks,100,General Obligation Bonds,Source,0,2008,0,750000,474-747_2008,"Funds from a partnership between Baltimore City and Coppin University will be used to renovate two fields in Druid Hill Park, the 90`baseball field and the bowl football/baseball field; includes conversion of grass fields to synthetic turf fields.",FY08 Athletic Courts & Field Renovation: Druid Hill Park Baseball & Football,2600 Madison Ave,0
2008,474-747,2008cp.pdf,Dept. of Recreation & Parks,604,State Open Space Matching Grants,Source,0,2008,0,2250000,474-747_2008,"Funds from a partnership between Baltimore City and Coppin University will be used to renovate two fields in Druid Hill Park, the 90`baseball field and the bowl football/baseball field; includes conversion of grass fields to synthetic turf fields.",FY08 Athletic Courts & Field Renovation: Druid Hill Park Baseball & Football,2600 Madison Ave,0
2008,474-747,2008cp.pdf,Dept. of Recreation & Parks,690,Other State Funds,Source,0,2008,0,1000000,474-747_2008,"Funds from a partnership between Baltimore City and Coppin University will be used to renovate two fields in Druid Hill Park, the 90`baseball field and the bowl football/baseball field; includes conversion of grass fields to synthetic turf fields.",FY08 Athletic Courts & Field Renovation: Druid Hill Park Baseball & Football,2600 Madison Ave,0
2008,474-748,2008cp.pdf,Dept. of Recreation & Parks,603,State Open Space Grants,Source,0,2008,0,1000000,474-748_2008,Unsafe or worn out playground equipment will be removed from six school and park playgrounds and replaced with new modular playground equipment and safety surfacing.,FY08 Baltimore Playlot Program,"22nd & Calvert, 1024 West 43rd, 3000 East Madison St, 2610 Francis St, 5011 Arbutus Ave, 4500 Gough",0
2008,474-749,2008cp.pdf,Dept. of Recreation & Parks,603,State Open Space Grants,Source,0,2008,0,900000,474-749_2008,Unsafe or worn out playground equipment will be removed from five school and park playgrounds and replaced with new modular playground equipment and safety surfacing or passive park areas.,FY08 Maryland Community Parks and Playgrounds Program,"2200 Druid Park Dr, 3560 Third St, 6200 East Pratt St, 2041 Linden Ave, 800 Scott St",0
2008,474-750,2008cp.pdf,Dept. of Recreation & Parks,603,State Open Space Grants,Source,0,2008,0,500000,474-750_2008,"This project includes improvements to three park buildings: Mt Pleasant Ice Arena, Radeke Park Field house and the restrooms in the former Reptile House in Druid Hill Park.","FY08 Park Building Renovations: Mt Pleasant, Radeke and Druid Hill","6101 Hillen Ave, 5602 Radeke Ave, 2600 Madison Ave",0
2008,474-751,2008cp.pdf,Dept. of Recreation & Parks,508,Federal Transportation Enhancement Grants,Source,0,2008,0,0,474-751_2008,FY 09 funding is requested to study the feasibility of a pedestrian/bicycle path system along the Herring Run in NE Baltimore. The project report will include an evaluation of alternate routes (share the road or separate path systems) and costs estimates.,FY09 Herring Run Greenway: Study,Harford Rd & Argonne Dr,0
2008,474-751,2008cp.pdf,Dept. of Recreation & Parks,800,City Motor Vehicle Revenue Funds,Source,0,2008,0,0,474-751_2008,FY 09 funding is requested to study the feasibility of a pedestrian/bicycle path system along the Herring Run in NE Baltimore. The project report will include an evaluation of alternate routes (share the road or separate path systems) and costs estimates.,FY09 Herring Run Greenway: Study,Harford Rd & Argonne Dr,0
2008,474-752,2008cp.pdf,Dept. of Recreation & Parks,200,General Funds,Source,0,2008,0,0,474-752_2008,"This project includes ADA upgrades, renovation of pools, bath houses and their mechanical systems, and conversion of individual wading pools to spray pads.",FY09 Swimming Pool and Bathhouse Renovation,to be determined closer to budget year,0
2008,474-752,2008cp.pdf,Dept. of Recreation & Parks,604,State Open Space Matching Grants,Source,0,2008,0,0,474-752_2008,"This project includes ADA upgrades, renovation of pools, bath houses and their mechanical systems, and conversion of individual wading pools to spray pads.",FY09 Swimming Pool and Bathhouse Renovation,to be determined closer to budget year,0
2008,474-753,2008cp.pdf,Dept. of Recreation & Parks,800,City Motor Vehicle Revenue Funds,Source,0,2008,0,0,474-753_2008,Park lighting for roads and paths will be added in parks where the Department operates recreation facilities that offer evening programming.,FY10 Park Lighting,to be determined closer to budget year,0
2008,474-754,2008cp.pdf,Dept. of Recreation & Parks,800,City Motor Vehicle Revenue Funds,Source,0,2008,0,0,474-754_2008,"Since 2002, the City has created an extensive series of Gateway gardens in medians and triangles in over 30 locations along the major city streets and entrance points. Budget year funds will be used to enhance the City’s Gateway medians",FY11 Baltimore Gateway Program,locations to be determined in budget year,0
2008,504-100,2008cp.pdf,Transportation: Alleys & Footways,800,City Motor Vehicle Revenue Funds,Source,0,2008,0,800000,504-100_2008,"The City of Baltimore has approximately 11,000 service requests (SR) backlogged for repairs. Each SR represents a separate address for repair. The City must maintain safe pedestrian footways. Repairs are made on a first come - first serve basis.",Footway Reconstruction,Various Locations,0
2008,504-100,2008cp.pdf,Transportation: Alleys & Footways,906,Private Payments - Sidewalks,Source,0,2008,0,800000,504-100_2008,"The City of Baltimore has approximately 11,000 service requests (SR) backlogged for repairs. Each SR represents a separate address for repair. The City must maintain safe pedestrian footways. Repairs are made on a first come - first serve basis.",Footway Reconstruction,Various Locations,0
